Maingroup;Subgroup;Subgroup Description;Article code;Color (remove ');Article Description;Sales price;Unit;Sub-Subgroup;TD AusAns;TD AbzBlr = width
AP;Brv;Rahmenverbreiterungen;SAL 406 176;26WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;27;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;27WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;39;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;39WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;40;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;40WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;43;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;43WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;44;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;44WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;50;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;50WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;51;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;51WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;52;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;52WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;59;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;59WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;60;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;60WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;61;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;61WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;62;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;62WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;63;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;63WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;64;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;64WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;65;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;65WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;69;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;69WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;70;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;70WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;71;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;71WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;72;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;72WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;73;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;73WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;74;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;74WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;78;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;78WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;81;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;81WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;84;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;84WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;87;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;87WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;88;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;88WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;89;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;89WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;90;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;90WE;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE02;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE03;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE06;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE09;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE10;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE11;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE14;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE19;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE21;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE25;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE26;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE27;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE39;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE40;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE43;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE44;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE50;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE51;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE52;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE59;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE60;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE61;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE62;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE63;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE64;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE65;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE69;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE70;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE71;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE72;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE73;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE74;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE78;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE81;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE84;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE87;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE88;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE89;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 406 176;WE90;SL schmal Verbreiterung 60mm x 100mm;24,06;m;;100;100
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE;SL schmal Verbreiterung 60mm x 20mm;9;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;02;SL schmal Verbreiterung 60mm x 20mm;9;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;02WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;03;SL schmal Verbreiterung 60mm x 20mm;9;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;03WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;06;SL schmal Verbreiterung 60mm x 20mm;9;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;06WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;09;SL schmal Verbreiterung 60mm x 20mm;9;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;09WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;10;SL schmal Verbreiterung 60mm x 20mm;9;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;10WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;11;SL schmal Verbreiterung 60mm x 20mm;9;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;11WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;14;SL schmal Verbreiterung 60mm x 20mm;9;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;14WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;19;SL schmal Verbreiterung 60mm x 20mm;9;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;19WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;21;SL schmal Verbreiterung 60mm x 20mm;9;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;21WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;25;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;25WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;26;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;26WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;27;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;27WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;39;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;39WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;40;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;40WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;43;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;43WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;44;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;44WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;50;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;50WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;51;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;51WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;52;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;52WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;59;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;59WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;60;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;60WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;61;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;61WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;62;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;62WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;63;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;63WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;64;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;64WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;65;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;65WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;69;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;69WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;70;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;70WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;71;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;71WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;72;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;72WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;73;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;73WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;74;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;74WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;78;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;78WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;81;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;81WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;84;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;84WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;87;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;87WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;88;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;88WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;89;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;89WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;90;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;90WE;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE02;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE03;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE06;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE09;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE10;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE11;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE14;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE19;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE21;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE25;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE26;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE27;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE39;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE40;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE43;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE44;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE50;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE51;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE52;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE59;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE60;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE61;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE62;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE63;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE64;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE65;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE69;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE70;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE71;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE72;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE73;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE74;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE78;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE81;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE84;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE87;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE88;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE89;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 155;WE90;SL schmal Verbreiterung 60mm x 20mm;8,13;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 160;WE;SL76 Verbreiterung 76mm x 20mm;9;m;;20;20
AP;Brv;Rahmenverbreiterungen;SAL 416 160;02;SL76 Verbreiterung 76mm x 20mm;8,13;m;;20;20
